SuperCategory,Category,Subcategory,QuestionID,QuestionText,ResponseID,ResponseText
Baby care,,skin colour,655,Mera bachacha sawla kyo hota ja raha h .,1049,"Please do not worry about the skin color. But if it is unusual black/red spots, plz check with the doctor. Otherwise just regular bath should keep the baby clean and healthy. Focus on keeping the baby healthy by giving all vaccines and check ups and making the baby strong through breastfeeding till 6 months and appropriate foods after 6 months along with breastfeeding."
Baby care,,Lip colour,656,baby Lips yava colour erutthe,1050,"Babies should ideally have pinkish lips, the colour varies and changes over time.
Remember that a bluish color is a sign of danger and you must talk to the doctor"
Baby care,,hair,657,Mere 2 mahine ke bachche ke body par bohot hair he kya karu,1051,"It is normal and babies lose the birth hairs as the days passes. If you stiff feel concerned, request you to consult the pediatrician."
Baby care,,,658,"Bache ki twacha khurdari ho to Kya kare
Achi jankari h
5 mahine ka h char panch din se ho raha h",1052,"Probably using natural oils such as coconut oil or sesame oil can help. If not, a baby cream can help. Make sure you always check for allergy by testing it in a small patch of skin before apply else where. If you notice rashes, redness or even boils it means your child is allergic to the product. Also do not use harsh soaps on your baby"
Baby care,,,659,ಸರ್ ನಮ್ಮ ಮಗುವಿಗೆ ಈಗ 7 ತಿಂಗಳು ಮಗುವಿನ ತಲೆಗೆ ಟೋಪಿ(cap) ಹಾಕಿಎದೆ ಹಾಲು ಕುಡಿಸುವಾಗ ಮಗು ತಲೆಯಲ್ಲಿ ತುಂಬಾ ಬೆವರುತ್ತೆ ನಾನು ಟೋಪಿ ತೆಗೆಯಲು ಹೋದರೆ ನಮ್ಮ ಅಮ್ಮ ಮಗುವಿಗೆ ಶೀತ ತೆಗೆಯಬೇಡ ಎಂದು ಹೇಳುತ್ತೆ ಇದು ನಿಜವೇ,1053,"You may remove it while feeding
Make sure your baby is comfortable."
Baby care,,dirt in the head,660,What should we do if 4 month old baby's head still has dirt?,1054,This needs examination. You must get this checked by a doctor
Baby care,,Ceralac,661,"""At which month we should feed Cerelac for baby
3months
1Wt should be done to gain weight bcz baby is so thin n she is not weight
It's 3,53kg
Now it is 3.9kg
???""",1055,"No! do not feed the baby anything other than breastmilk for 6 months 0 such as milk, water, honey, formula etc. Feed the baby every 2- 3 hours. we would recommend you to visit a doctor who will advice you on what you can do to make sure the weight of the baby improves."
Baby care,,ghee,662,My baby is not getting used to ghee. 9 month baby. Please suggest what to do about ghee. And what kind of food to give,1056,If your baby is vomitting after any particular food it could be due to an allergy and an alternative for this could be given
Baby care,,Hunger,663,Bchcha ko itni bhukh Kyu lgti h.,1057,Babies need milk for growth and development
Baby care,,eating Mud,664,Bachcha Mithi khata h iska ilaj bataia,1058,"however ,this is dependent on the age of the child.we suggest that you consult a childrens doctor to ensure that there are no nutritional deficiencies."
Baby care,,Growth,665,"मेरा बेटा 3महीने 18 दिन का हुआ है उसका वजन 5.400 gm है... किसी ने मुझे कहाँ ये बच्चा कुपोषित है,,,,,क्या ये सही बात है,Or Higth 61 cm h.",1059,"to assess growth of the baby, you must visit a doctor who will physically examine the child."
Baby care,,weight,666,आज हास्पिटल से डिस्चार्ज हो घर जा रहे हैं। मेरे बच्चों का वजन 1.700 है क्या उन्हें सभी के हाथो मैं देना उचीत हैं या नहीं,1060,"All babies are prone to infections. If your baby is low in weight the chances of infection are higher
+
Make sure to wash your hands messages to be added
+
Make sure that lesser number of people are touching and holding the baby. This will reduce the chances of infection considerably
+
Ebf
+
Kmc"
Baby care,,increase weight,667,बचा दुबला हो रहा है पहले 10 kg था अब 9kg हो gaya,1061,"If your baby has lost weight it's a good idea to consult a pediatrician to understand how to help the baby gain weight.
 There is nothing to worry if your baby doesn't have diarrhoea, fever or any other problems."
Baby care,,Healthy baby,668,How do you know that your baby is healthy,1062,Idea weight is dependent on age so mention 2.5-3.5 at birth
Baby care,,weight,669,Nam magu 6 kg 600grm ide,1063,"Do not worry, your baby is only 100gm lesser and will put on this weight in no time. To help increase your babys weight. Make sure to
Add weaning diet
If you notice any problems go to the doctor"
Baby care,,lactogen,670,"""Can we provide lactogen to new born baby
15 days old baby now a days she required mother feeding frequently""",81,"No do not feed the baby anything else other than breastmilk. Feed every 2 hours even at night."""
Baby care,,lactogen,670,"""Can we provide lactogen to new born baby
15 days old baby now a days she required mother feeding frequently""",78,"It is best to give only mother's milk to the baby. Giving anything else increases the chances of other problems like diarrhoea, indigestion in babies. If the doctor has adviced some formula milk, it would be better to discuss with that doctor if the baby has problem with the powder milk"
Baby care,,Applys pressure while passing urine,671,"One more.. baby has gas problem, what should be done for that ?while passing urine, baby applies pressure, does this happen due to gas?",1064,"There is no connection between gas and urination - they are separate problems.
if your baby is finding it difficult to pass urine, you must consult the doctor.
for gas, send above message"
Baby care,,burp,672,Thegu bega baralu hen madbeku hotte thumba halu kudidaru bega baruvudilla,1065,That is alright. Try again for 5-10 minutes before putting the baby down to sleep after each feed. We also recommend that you ensure that the position and the method is accurate to help the baby burp.
Baby care,,burp,672,Thegu bega baralu hen madbeku hotte thumba halu kudidaru bega baruvudilla,1066,"To burp your baby:
1. Hold the baby over your shoulder
2. Take care that the head of the baby is turned outward and the baby can breathe properly
3. Pat over the baby’s back gently or rub the back from upwards to downwards
4. Keep in this position till the baby is able to burp!"
Baby care,,burp,672,Thegu bega baralu hen madbeku hotte thumba halu kudidaru bega baruvudilla,1067,"""If your baby is not burping , it may be that your technique is wrong. Add burping technique.
If this continues and there is no change even after you try this method, we advice you to go to the doctor. Make sure to not lay your baby down immediately after feeding especially if your baby is vomitting milk after feeds."""
Baby care,,burp,672,Thegu bega baralu hen madbeku hotte thumba halu kudidaru bega baruvudilla,1068,"""It is important that after every feed, you burp the baby and put the baby down on the bed only after 10-15 minutes. This will prevent the baby from vomitting and help the baby sleep better
there are ways to wake your baby up gently such as tickling the toe, gently lifting the baby up etc.remember you must feed the baby at night too"
Baby care,,burp,672,Thegu bega baralu hen madbeku hotte thumba halu kudidaru bega baruvudilla,1069,"""Unlike adults babies cant release air after eating till they grow up
After feeding your baby make sure to burp the baby.
There is no definite age but as your baby grows up you may not need to do this
Burping your baby after eating is important to make your baby comfortable after eating. Air gets accumulated in the baby’s stomach while feeding. It is essential to remove this air. Burp the baby every time after feeding. Burping the baby after each feed prevents vomiting and its dangerous problems. By removing the gas from stomach through burping, baby can sleep better and feed more.
""""How to to burp the baby:
1. Hold the baby over your shoulder
2. Make sure that head of the baby is turned outward and baby can breathe properly
3. Pat over the baby’s back gently or rub the back
4. Keep in this position till the baby is able to burp"""
Baby care,,burping technique,673,Maguge Tegisodu yav tara antha heltira?,1070,"Burping your baby after eating is important to make your baby comfortable after eating. Air gets accumulated in the baby’s stomach while feeding. It is essential to remove this air. Burp the baby every time after feeding. Burping the baby after each feed prevents vomiting and its dangerous problems. By removing the gas from stomach through burping, baby can sleep better and feed more.
""How to to burp the baby:
1. Hold the baby over your shoulder
2. Make sure that head of the baby is turned outward and baby can breathe properly
3. Pat over the baby’s back gently or rub the back
4. Keep in this position till the baby is able to burp"""
